,text_id,num_len,num_tokens,val_text,val_label_1,val_score_1,val_label_2,val_score_2,val_label_3,val_score_3
116,2086379649287584856,1174,274,"Este módulo contiene la formación necesaria para que el alumnado sea capaz de gestionar y organizar eventos de promoción, recogiendo la información sobre el desarrollo y procesando datos, colaborar en la organización de una escuela de atletismo e identificar los organismos que regulan el atletismo a nivel nacional.



Este módulo organiza la formación del alumnado alrededor de la gestión y organización de eventos, recogiendo información, colaborando en la organización y funcionamiento de una escuela de atletismo e identificando los organismos que regulan el atletismo a nivel nacional.



1. Gestiona y organiza eventos de promoción e iniciación atlética, de un club y colabora en la gestión, organización y desarrollo de un festival atlético de tecnificación, analizando el programa de actividades dentro de una temporada atlética, y las características y requisitos materiales y humanos de los eventos.

- Necesidad y características de las competiciones de promoción, no necesariamente federadas y dentro del ámbito de un club o una entidad local.
- Ventajas de realizar competiciones de promoción y divulgación:
- Integradoras y sociales.
- De desarrollo atlético.",Planes de Estudio y Normativas Educativas,0.75,Reglamentos y Normativas Generales,0.65,Medidas y Políticas Sectoriales,0.55
117,1464294665289123528,1491,360,"- Normativa básica aplicable en la organización de las competiciones de promoción e iniciación en atletismo.
- Características, criterios técnicos y criterios organizativos del calendario de competiciones (nacionales, autonómicas y de un club), y su referencia para temporalizar las actividades de iniciación y promoción.
- Elaboración de presupuestos y estudio de viabilidad del evento.
- Programa: calendario de pruebas en relación con cada una de las categorías por edades.
- Características y distancias de los circuitos de campo a través.
- Procedimientos y fuentes de financiación para el desarrollo de la actividad:
- Patrocinio y publicidad.
- Requisitos administrativos: documentación y permisos.
- Estructura, organización y funciones de la secretaría y dirección técnica de una competición.
---





- Organización básica.
- Instalaciones (pistas, campo, etc.).
- Monitores y personal voluntario colaborador.

Instrumentos para la divulgación de la actividad. Notas de prensa: características, información básica en función del medio.

Medios de comunicación según el ámbito de actuación (local, comarcal y regional). Características de la prensa escrita y audiovisual. Redes sociales: características y formatos.

Plan de seguridad: características. Las pistas de atletismo y los circuitos de cros o ruta, características estructurales.

Normas básicas de respeto al medio ambiente.



- Organización de un evento atlético:
- - Áreas: tipos, características.
- Tareas a realizar.",Planes de Estudio y Normativas Educativas,0.45,Convocatorias y Resultados Generales (Empleo y Educación),0.38,Normativas Temporales y Urgentes,0.32
118,-6592883494366172265,987,242,"Instrumentos de recogida de información de la organización de un evento atlético:
- - Criterios en la elección de la información: relevancia y validez.
- Calidad en un evento atlético: criterios y estándares de organización.
- Cuestionarios: tipos, características y criterios de elaboración.

Recogida de información en la organización de un evento atlético:
- - Observación puntual, continua, y resultado final.
- Manuales de operaciones.

Informe y memoria final de un evento atlético de iniciación o tecnificación deportiva. Elaboración:
- - Tipos: técnico, logístico.
- Partes que lo componen, características.
- Modelos existentes, finalidad de los mismos.
- Criterios de elaboración de los informes y memoria.

Incidencias en la organización de un evento atlético:
- - Características de las incidencias, clasificación, consecuencias y causas.
- Acciones de corrección y retroalimentación.

Resultados deportivos de un evento atlético de iniciación o tecnificación deportivo:

---",Planes de Estudio y Normativas Educativas,0.65,Reglamentos y Normativas Generales,0.55,Convocatorias y Resultados Generales (Empleo y Educación),0.45
119,-1793295712106798837,1782,479,"- Los programas de enseñanza. Planificación anual y plurianual:
- Objetivos generales, específicos y operativos.
- Metodología. Recursos didácticos.
- Criterios de adaptación de los contenidos en función de las características técnicas, físicas y psicológicas de los principiantes.
- Criterios de adaptación de los medios y métodos a los diferentes grupos.
- Adaptación de los materiales.
- Formas jugadas.
- Aspectos generales sobre el funcionamiento y organización de una escuela de atletismo:
- Objetivos.
- Organización-organigrama.
- Funcionamiento. Procedimientos de comunicación interna.
- Normas. Ficha del alumnado. Fichas de asistencia.
- Medios necesarios para el funcionamiento y organización de una escuela de atletismo.
- Financiación: plan de viabilidad. Ayudas institucionales, patrocinadores, cuotas, socios, donativos, rifas, etc.
- Modelo ideal de personal especializado: sus funciones, cometidos e interrelaciones:
- Director.
- Entrenadores y monitores.
- Distribución de tareas según áreas y especialidades.
- Tesorero-Relaciones públicas.
- Responsable de comunicaciones externas.
- Médico, fisioterapeuta, psicólogo, etc.
- Promoción, publicidad y difusión local de la actividad.
- Relaciones con las federaciones autonómica y española. Procedimientos.
- Seguros y responsabilidad civil.
- Otros medios:
- Instalaciones deportivas. Material general y adaptado.
- Clubs, local social, contactos con colegios, contactos con AMPA, contactos con asociaciones de vecinos, concentraciones, charlas coloquio, colaboraciones de padres, otros, etc.
- Criterios para valorar la calidad de una escuela de atletismo:
- Solvencia (económica y de enseñanza).
- Nivel técnico de los monitores. Actualización permanente.
- Instalaciones y medios adecuados.
- Seguridad.

---",Planes de Estudio y Normativas Educativas,0.75,"Ayudas, Subvenciones y Becas",0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
120,-988821384372952671,1637,404,"4. Identifica los organismos que regulan el Atletismo a nivel nacional, analizando la estructura y funciones de la Real Federación Española de Atletismo y los estamentos que la componen, y de su centro de formación de entrenadores y técnicos deportivos.



- Análisis histórico: antecedentes a nivel nacional e internacional.
- Estatutos: denominación, domicilio, objeto y naturaleza.
- Funciones, competencias y representación internacional.
- Órganos de gobierno y representación: composición y funciones:

- La Asamblea General y su Comisión delegada.
- El Presidente.
- Los distintos órganos de funcionamiento de la RFEA.

Integración, representación y competencias de las federaciones autonómicas:
- Los estamentos: atletas, clubes, entrenadores, jueces y otros colectivos:

- Los clubes y su afiliación a las federaciones.
- Competiciones oficiales autonómicas, nacional e internacional.

Licencia territorial y licencia nacional:
- Derechos y obligaciones.



- Breve reseña histórica.
- Funciones y objetivos.
- Composición y funcionamiento: el Director, el Consejo Directivo y la Comisión permanente.
- Actividades docentes, cursos y sesiones técnicas.
- Servicios: documentación, información y publicaciones.



- Normativa.
- Perfil profesional de cada ciclo.

Estrategias metodológicas:

Para potenciar la motivación y significación del aprendizaje, trataremos de utilizar metodologías activas debidamente contextualizadas. Nos basaremos fundamentalmente en estructuras de aprendizaje cooperativo por proyectos y resolución de problemas prácticos que permitan al alumnado cumplir con un rol activo y autónomo en su formación.",Planes de Estudio y Normativas Educativas,0.75,Reglamentos y Normativas Generales,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
121,6741870982021036048,1585,392,"A continuación, se recogen algunas de estas estrategias metodológicas que pueden ser de ayuda para el personal docente:

- Supuestos prácticos basados en los conceptos trabajados para la gestión y organización de eventos de promoción e iniciación atlética (vinculado al R.A.1.).
- Supuestos prácticos basados en los conceptos trabajados en relación con la recogida de información y procesamiento de resultados (vinculado al R.A.2).
- Supuestos prácticos basados en los conceptos trabajados en relación con la organización y funcionamiento de una escuela de atletismo (vinculado al R.A.3).



---
# 


– Supuestos prácticos basados en los conceptos trabajados en relación con la identificación de los organismos que regulan el Atletismo a nivel nacional (vinculado al R.A.4).

Se recomienda entonces la utilización de medios audiovisuales para que el alumnado pueda visionar el desarrollo de una actividad que le sirva para reflexionar sobre las variables relevantes en la organización del atletismo.



En relación con la secuenciación de los contenidos y la progresión del proceso de enseñanza a través de los resultados de aprendizaje, se aconseja impartir el módulo respetando el orden de los resultados de aprendizaje descritos en el apartado resultados de aprendizaje y criterios de evaluación, para que el alumnado sea capaz de gestionar y organizar eventos (R.A.1); recoger información y procesar resultados (R.A.2); colaborar en la organización y funcionamiento de una escuela de atletismo (R.A.3); identificar los organismos reguladores del atletismo a nivel nacional (R.A.4).",Planes de Estudio y Normativas Educativas,0.75,Normativas Temporales y Urgentes,0.65,Documentos y Estrategias Nacionales,0.6
122,-2593233947585578876,1475,386,"Se deberá orientar al alumnado hacia la adquisición y trasmisión de valores propios éticos, el esfuerzo personal y la innovación. Asimismo, se le orientará a la promoción del trabajo colaborativo y cooperativo, que le ayude a un mejor desempeño de sus funciones.

Los criterios de evaluación principales del módulo que vertebran los aprendizajes son:

- Se han analizado los criterios de elaboración de los distintos calendarios de competiciones (pista, cros, etc.) y la distribución de las pruebas, en su caso, que integran cada una de las jornadas atléticas en la promoción (R.A.1.b)
- Se ha valorado la importancia de preparar con antelación los aspectos organizativos y de financiación de un festival atlético de promoción, iniciación y tecnificación (R.A.1.h)
- Se han descrito los criterios de recogida de información que aseguren su representatividad y validez (R.A.2.f)
- Se ha elaborado un programa de enseñanza del atletismo proponiendo adaptaciones de los objetivos y contenidos a las necesidades físicas y psicológicas de los grupos de iniciación (R.A.3.a)
- Se han identificado y descrito los organismos que regulan el atletismo a nivel nacional e internacional (R.A.4.a)



Las características del módulo, así como la orientación del mismo posibilita que su enseñanza pueda ser realizada en formato telemático. En cuyo caso, será imprescindible contar con una plataforma de enseñanza virtual.

Las directrices para la realización de enseñanza a distancia serán:",Planes de Estudio y Normativas Educativas,0.65,Normativas Temporales y Urgentes,0.52,Reglamentos y Normativas Generales,0.48
123,4022277570706164203,1563,437,"- Utilizar material audiovisual que pueda servir para una mejor comprensión de los contenidos y/o de ejemplo para visualizar de forma práctica la correcta aplicación de los contenidos a supuestos prácticos, en especial para lo relacionado con el R.A.1 y el R.A.2.
- Plantear supuestos prácticos que favorezcan la integración del conocimiento teórico con el saber práctico, contribuyendo a resolver dichos supuestos de forma adecuada y adaptada a las necesidades de los futuros técnicos y, en especial para lo relacionado con el R.A.1 y el R.A.2.
- Generar materiales que sirvan de base de apoyo para cada uno de los temas que se integren en la modalidad a distancia, en especial para lo relacionado con el R.A.3
- Apoyar la docencia a distancia con una plataforma virtual que soporte el proceso de enseñanza-aprendizaje y lo enriquezca; generando actividades online de carácter
---



Interactivo que contrarresten las limitaciones derivadas de la falta de relación interpersonal; para lo relacionado con los R.A.1, R.A.2, R.A.3 y R.A.4.

– Propiciar mecanismos de evaluación y autoevaluación que permitan la identificación oportuna de las dificultades y logros del alumnado, para lo relacionado con los R.A.1, R.A.2, R.A.3 y R.A.4.

– Establecer tutorías individuales y colectivas para garantizar un correcto seguimiento de los aprendizajes para lo relacionado con los R.A.1, R.A.2, R.A.3 y R.A.4.





La formación del módulo contribuye a alcanzar los objetivos generales (k, l, m, n) y las competencias (k, l, m, n) del ciclo final de grado medio en atletismo.",Planes de Estudio y Normativas Educativas,0.75,Documentos y Estrategias Nacionales,0.65,Informes y Estrategias de Política,0.6
124,4395620774166979488,990,209,"Este módulo contiene la formación necesaria para que el alumnado sea capaz de organizar a las personas deportistas con discapacidad interpretando las diferentes clasificaciones funcionales y las características de las diferentes disciplinas del atletismo adaptado, orientando hacia la práctica del atletismo adaptado, organizando sesiones de iniciación al atletismo adaptado y creando las adaptaciones necesarias para este tipo de actividad.



Este módulo organiza la formación del alumnado alrededor de la organización de las personas deportistas con discapacidad interpretando las principales clasificaciones funcionales, orientando hacia la práctica del atletismo adaptado, organizando sesiones de iniciación al atletismo adaptado y creando las adaptaciones necesarias para este tipo de actividad.



1. Organiza a los y las deportistas con discapacidad interpretando las principales clasificaciones funcionales y las características de las diferentes disciplinas en atletismo adaptado.",Planes de Estudio y Normativas Educativas,0.75,Normativas Temporales y Urgentes,0.65,Medidas y Políticas Sectoriales,0.6
125,2942458323414186979,1845,440,"- Clasificación funcional y discapacidad mínima:
- Principales clasificaciones funcionales de los atletas en función de su discapacidad.
- Los criterios mínimos (""discapacidad mínima"") que deben cumplir para poder participar en competiciones de atletismo adaptado.
- Participación de las personas con discapacidad, en función de la afectación y del sexo para una participación igualitaria.
- Los juegos adaptados de atletismo y sus diferentes orientaciones como elementos de atención a la diversidad.
- Las diferentes disciplinas de atletismo adaptado frente a las disciplinas atléticas equivalentes (reglamento, normativa, aspectos técnicos).
- Participación y vivencia de las principales actividades de atletismo adaptado.
- Selección de la disciplina atlética más adecuada al tipo de discapacidad. Criterios.
- La práctica deportiva con personas con discapacidad en condiciones de igualdad como principio de inclusión.
2. Orienta a las personas con discapacidad hacia la práctica de atletismo adaptado reconociendo su estructura y las fuentes de información disponibles.

- Origen e historia del atletismo adaptado dirigido a personas con discapacidad.
---



1. Estructura del atletismo adaptado dentro de la organización nacional e internacional del atletismo.

2. Relación entre el Comité Paralímpico Internacional, el Comité Paralímpico Español, la Federación Española de Atletismo y las distintas federaciones españolas de deportes para personas con discapacidad (física, intelectual, sordos, ciegos y parálisis cerebral).

3. El papel de las instituciones en la organización y fomento de la competición, recreación y práctica saludable del atletismo adaptado.

4. Características de los programas de difusión y desarrollo de actividades dirigidas a personas con discapacidad a través de federaciones territoriales de atletismo adaptado.",Planes de Estudio y Normativas Educativas,0.45,Documentos y Estrategias Nacionales,0.38,Informes y Estrategias de Política,0.35
126,-6235327464911551150,1916,475,"5. El papel del tejido asociativo de personas con discapacidad en la difusión de la práctica del atletismo adaptado.

6. Las principales fuentes de información sobre las actividades de atletismo adaptado dirigidas a personas con discapacidad.

7. Las actividades de atletismo adaptado dirigidas a personas con discapacidad como promotor de valores y vehículo de integración social a través de escuelas y centros atletismo.

3. Organiza sesiones de iniciación en atletismo adaptado analizando las necesidades específicas de las personas con discapacidad.

- Discapacidad sensorial: visual y auditiva.
- Discapacidad intelectual: dificultades de aprendizaje, trastorno generalizado del desarrollo, retraso mental y síndrome de Down.
- Discapacidad física: lesión medular, parálisis cerebral, amputaciones, daño cerebral adquirido y «Los otros».

4. Adapta las actividades propias de la iniciación en atletismo adaptado a personas con discapacidad, identificando las diferencias en la ejecución de los gestos (técnicos/atléticos), analizando las características de la tarea y de los materiales, e identificando las limitaciones para la práctica del atletismo adaptado.

- Las vías específicas de incorporación a la práctica del atletismo adaptado de personas con discapacidad.
- La técnica adaptada en carrera, saltos y lanzamientos: diferencias con la técnica de personas sin discapacidad. Adaptaciones según el tipo de discapacidad.
- Las características del material adaptado específico, las ayudas técnicas y los materiales auxiliares reglamentarios que se utilizan en el atletismo adaptado.
---


- Los mecanismos de adaptación de las tareas, juegos y actividades de atletismo adaptado. Identificación y criterios utilización.

- El arbitraje en atletismo y sus adaptaciones.

- Progresiones metodológicas adecuadas a cada objetivo de la sesión y según cada tipo de discapacidad: pautas y criterios de elaboración.",Planes de Estudio y Normativas Educativas,0.65,Documentos y Estrategias Nacionales,0.58,Informes y Estrategias de Política,0.52
127,2438817500414561250,1995,472,"- Situaciones de práctica inclusiva para el fomento de la participación de personas con discapacidad en las actividades de atletismo adaptado. Integración e inclusión a través de juegos, tareas y actividades de atletismo adaptado.

- Las principales restricciones en la participación hacia la práctica deportiva del atletismo adaptado:

- El contexto y las limitaciones originadas por la falta de acceso a la información de la oferta de la práctica del atletismo adaptado y la difusión de la misma.
- Barreras arquitectónicas en las instalaciones de atletismo adaptado y espacios sociales. Tipos y características.
- Las actitudes en el entorno de las personas con discapacidad hacia la práctica del atletismo adaptado.

D) Estrategias metodológicas:

Para potenciar la motivación y significación del aprendizaje, trataremos de utilizar metodologías activas debidamente contextualizadas. Nos basaremos fundamentalmente en estructuras de aprendizaje cooperativo por proyectos y resolución de problemas prácticos que permitan al alumnado cumplir con un rol activo y autónomo en su formación.

A continuación, se recogen algunas de estas estrategias metodológicas que pueden ser de ayuda para el personal docente:

- Supuestos prácticos de organización de las personas deportistas con discapacidad en función de sus características funcionales (vinculado al R.A.1).
- Supuestos prácticos de orientación de las personas con discapacidad hacia la práctica del atletismo adaptado (vinculado al R.A.2).
- Supuestos prácticos de organización de sesiones analizando sesiones específicas para personas con discapacidad (vinculado al R.A.3).
- Supuestos prácticos de adaptación de las actividades para personas con discapacidad (vinculado al R.A.4).

Se recomienda la utilización de medios audiovisuales para que el alumnado pueda visionar el desarrollo de una actividad que le sirva para reflexionar sobre las variables relevantes del entrenamiento condicional en atletismo.

E) Orientaciones pedagógicas:",Planes de Estudio y Normativas Educativas,0.65,Documentos y Estrategias Nacionales,0.58,Informes y Estrategias de Política,0.52
128,6683487831597922776,1895,479,"En relación con la secuenciación de los contenidos y la progresión del proceso de enseñanza a través de los resultados de aprendizaje, se aconseja impartir el módulo respetando el orden de los resultados de aprendizaje descritos en el apartado resultados de aprendizaje y criterios de evaluación, para que el alumnado sea capaz de organizar a las personas deportistas con discapacidad (R.A.1); orientar hacia la práctica del atletismo adaptado (R.A.2); organizar sesiones analizando necesidades específicas (R.A.3); adaptar actividades propias de la iniciación al atletismo adaptado.

Se deberá orientar al alumnado hacia la adquisición y trasmisión de valores propios éticos, el esfuerzo personal y la innovación. Asimismo, se le orientará a la promoción del trabajo colaborativo y cooperativo, que le ayude a un mejor desempeño de sus funciones.

Los criterios de evaluación principales del módulo que vertebran los aprendizajes son:

- Se han descrito los conceptos de clasificación funcional y discapacidad mínima del atleta (R.A.1.a).
---



Se han descrito los principales programas de difusión y desarrollo del atletismo adaptado que existen para las personas con discapacidad, como ejemplos de buena práctica (R.A.2.e).

Se han aplicado procedimientos específicos básicos de recogida de información del comportamiento motor de la persona con discapacidad en relación con su autonomía y de las habilidades motrices básicas para la práctica del atletismo adaptado (R.A.3.c).

Se han desarrollado progresiones metodológicas adecuadas al objetivo de la actividad y según cada tipo de discapacidad (R.A.4.e).

F) Orientaciones específicas de enseñanza a distancia

Las características del módulo, así como la orientación del mismo posibilita que parte de su enseñanza pueda ser realizada en formato telemático. En cuyo caso, será imprescindible contar con una plataforma de enseñanza virtual.",Planes de Estudio y Normativas Educativas,0.712,Normativas Temporales y Urgentes,0.645,Convocatorias y Resultados Generales (Empleo y Educación),0.621
129,-5695723834777726701,1821,469,"Se aconseja que sea totalmente presencial lo relacionado con el criterio de evaluación g) del R.A.1:

- Se ha reconocido la importancia de vivenciar algunas actividades de atletismo adaptado practicados por personas con discapacidad a través de situaciones simuladas.

El resto podrá impartirse de forma telemática.

Las directrices para la realización de enseñanza a distancia serán:

- Utilizar material audiovisual que pueda servir para una mejor comprensión de los contenidos y/o de ejemplo para visualizar de forma práctica la correcta aplicación de los contenidos a supuestos prácticos en cualquiera de los R.A. del módulo.
- Plantear supuestos prácticos que favorezcan la integración del conocimiento teórico con el saber práctico, contribuyendo a resolver dichos supuestos de forma adecuada y adaptada a las necesidades de los futuros técnicos en cualquiera de los R.A. del módulo.
- Generar materiales que sirvan de base de apoyo para cada uno de los temas que se integren en la modalidad a distancia en cualquiera de los R.A. del módulo.
- Apoyar la docencia a distancia con una plataforma virtual que soporte el proceso de enseñanza-aprendizaje y lo enriquezca; generando actividades online de carácter interactivo que contrarresten las limitaciones derivadas de la falta de relación interpersonal en cualquiera de los R.A. del módulo.
- Propiciar mecanismos de evaluación y autoevaluación que permitan la identificación oportuna de las dificultades y logros del alumnado en cualquiera de los R.A. del módulo.
- Establecer tutorías colectivas e individuales para garantizar un correcto seguimiento de los aprendizajes en cualquiera de los R.A. del módulo.

Módulo específico de enseñanza deportiva: Formación práctica.

Código: MED-ATAT212

A) Relación con los objetivos generales y las competencias del ciclo:",Planes de Estudio y Normativas Educativas,0.72,Normativas Temporales y Urgentes,0.65,Documentos y Comunicaciones Específicas,0.61
130,2282052137920597119,881,214,"La formación del módulo contribuye a completar en un entorno deportivo y profesional real los objetivos generales y las competencias del ciclo final de grado medio en atletismo.

B) Finalidad del módulo de Formación práctica:

- Completar la adquisición de competencias profesionales y deportivas propias del ciclo final de grado medio de enseñanza deportiva, alcanzadas en el centro educativo.
---



– Motivar para el aprendizaje a lo largo de la vida y para los cambios de las necesidades de cualificación.

– Completar el conocimiento sobre la organización deportiva y laboral correspondiente, con el fin de facilitar su inserción.

– Evaluar en un contexto real deportivo y laboral el grado de consecución de los objetivos alcanzados en el centro educativo.

C) Funciones o actividades que debe desempeñar el alumnado en prácticas para la realización de las tareas propuestas:",Planes de Estudio y Normativas Educativas,0.75,Documentos y Estrategias Nacionales,0.68,Informes y Estrategias de Política,0.62
131,-912113751668290494,2043,453,"Identificar la estructura y funcionamiento del club de atletismo o entidad deportiva, así como las actividades que se realizan.
Establecer la relación entre la oferta de actividades de tecnificación, perfeccionamiento y especialización deportiva en atletismo.
Supervisar y reconocer los peligros y riesgos existentes en la instalación, identificando su funcionamiento y aplicando protocolos específicos de prevención y vigilancia a las personas usuarias practicantes de atletismo.
Realizar las operaciones de mantenimiento correspondientes al material utilizado durante las actividades de iniciación y tecnificación en atletismo, para la seguridad de personas usuarias.
Elaborar la preparación completa de las personas deportistas a partir de la programación de referencia.
Dirigir las sesiones de entrenamiento básico y tecnificación (12 a 15 años), de entrenamiento avanzado y perfeccionamiento técnico y táctico (15 a 19 años).
Coordinar el proceso de iniciación al atletismo analizando la estructura de la escuela de iniciación deportiva y elaborando un programa de referencia.
Organizar actividades de iniciación al atletismo para personas con discapacidad, teniendo en cuenta sus capacidades y limitaciones.
Dirigir y acompañar a las personas deportistas antes, durante y después de su participación en actividades, eventos o competiciones en edades de tecnificación y perfeccionamiento en atletismo.
Informar a las personas deportistas antes, durante y después de las competiciones sobre el desarrollo de la misma y sus ejecuciones, transmitiendo actitudes y valores de respeto a los demás y su entorno.
Velar por el respeto y cumplimiento de las normativas de competición y de utilización del espacio, de acuerdo con los protocolos establecidos.
Actuar como auxiliar de juez en una competición oficial aplicando los conocimientos adquiridos.
Realizar actividades relacionadas con la especialización y tecnificación deportiva en atletismo como la elaboración de programas, colaboración en la organización de actividades y competiciones.",Planes de Estudio y Normativas Educativas,0.45,Convocatorias y Resultados Generales (Empleo y Educación),0.38,Licitaciones y Adjudicaciones Públicas,0.32
132,6629784646035612321,1439,378,"El bloque de formación práctica, bajo la supervisión del técnico superior correspondiente, constará de tres fases:

Fase de observación, en la que el alumnado observará las tareas llevadas a cabo por el técnico supervisor.
Fase de colaboración, en la que el alumnado colaborará con las actividades y tareas desarrolladas y encomendadas por el tutor supervisor de la actividad.
Fase de actuación supervisada, en la que el alumnado asumirá de forma responsable el conjunto de tareas propias del ciclo final de técnico deportivo de grado medio en atletismo, encomendadas por el técnico supervisor.

---





Las prácticas se llevarán a cabo en escuelas, clubes, asociaciones deportivas o entidades que incluyan la modalidad de atletismo y que estén inscritas en el registro de entidades deportivas. Los centros donde se desarrollen dichas prácticas deberán estar dotados de los medios y recursos humanos y materiales necesarios para poder llevar a cabo el desarrollo de las actividades correspondientes al ciclo final del grado medio de enseñanzas deportivas en atletismo.





|Bloque común|Currículo|
|---|---|
|Prueba RAE-ATAT101, de carácter específico para el acceso a las enseñanzas de ciclo inicial de grado medio en atletismo.|120 h|
|MED-C101: Bases del comportamiento deportivo.|20 h|
|MED-C102: Primeros auxilios.|30 h|
|MED-C103: Actividad física adaptada y discapacidad.|5 h|
|MED-C104: Organización deportiva.|5 h|
|TOTAL.|60 h|",Planes de Estudio y Normativas Educativas,0.75,Convocatorias y Resultados Generales (Empleo y Educación),0.65,Normativas Temporales y Urgentes,0.55
133,1618746789732052321,1340,426,"|Bloque específico|Currículo|
|---|---|
|MED-ATAT105 Metodología de la iniciación al atletismo.|85 h|
|MED-ATAT103 Organización de actividades de iniciación en atletismo.|15 h|
|MED-ATAT106 Formación práctica.|150 h|
|TOTAL.|250 h|




|Bloque común|Currículo|
|---|---|
|MED-C201: Bases del aprendizaje deportivo.|45 h|
|MED-C202: Bases del entrenamiento deportivo.|65 h|
|MED-C203: Deporte adaptado y discapacidad.|20 h|
|MED-C204: Organización y legislación deportiva.|20 h|
|MED-C205: Género y deporte.|10 h|
|TOTAL.|160 h|
---


|Nombre|Horas|
|---|---|
|MED-ATAT209 Tecnificación y perfeccionamiento técnico en carreras y marcha.|50 h|
|MED-ATAT210 Tecnificación y perfeccionamiento técnico en saltos.|40 h|
|MED-ATAT211 Tecnificación y perfeccionamiento técnico en lanzamientos y pruebas combinadas.|50 h|
|MED-ATAT204 Reglamento.|15 h|
|MED-ATAT205 Entrenamiento condicional en atletismo.|25 h|
|MED-ATAT206 Organización del atletismo.|15 h|
|MED-ATAT207 Atletismo adaptado.|20 h|
|MED-ATAT212 Formación práctica.|200 h|

TOTAL. 415 h

Total del ciclo. 575 h

Nota: las horas totales de cada ciclo se deben incrementar con la carga horaria atribuida para los correspondientes requisitos de carácter específicos, previstos en el artículo 20 del Real Decreto 427/2023, de 6 de junio, y el artículo 10 de la presente Orden Ministerial.",Planes de Estudio y Normativas Educativas,0.85,Reglamentos y Normativas Generales,0.75,Documentos y Estrategias Nacionales,0.65
134,6536281225365322310,1831,573,"|Acceso módulo formación práctica|Módulos a superar|
|---|---|
|Del bloque común del ciclo inicial.|MED-C101 Bases del conocimiento deportivo.|
|MED-ATAT106 Formación práctica.|MED-C102 Primeros auxilios.|
|Del bloque específico.|MED-ATAT105 Metodología de la iniciación en atletismo.|
|Del bloque común del ciclo final.|MED-C201 Bases del aprendizaje deportivo.|
| |MED-C202 Bases del entrenamiento deportivo.|
|Del bloque específico.|MED-ATAT209 Tecnificación y perfeccionamiento técnico en carreras y marcha.|
| |MED-ATAT210 Tecnificación y perfeccionamiento técnico en saltos.|
| |MED-ATAT211 Tecnificación y perfeccionamiento técnico en lanzamientos y pruebas combinadas.|
| |MED-ATAT205 Entrenamiento condicional en atletismo.|

---


|Espacio formativo|Superficie m^2 30 alumnos o alumnas|Superficie m^2 20 alumnos o alumnas|
|---|---|---|
|Aula polivalente|60 m^2|40 m^2|
|Gimnasio|120 m^2|90 m^2|

Espacio formativo Módulo de enseñanza deportiva

|Equipamiento del aula polivalente|Módulo de enseñanza deportiva|
|---|---|
|- Equipos audiovisuales. Cañón de proyección.|Módulos de enseñanza deportiva de los bloques común y específico del ciclo inicial.|

|Equipamiento del gimnasio|Módulo de enseñanza deportiva|
|---|---|
|- Maniquíes de primeros auxilios (adulto y bebé).|MED-C102. Primeros auxilios.|
|- Material de inmovilización y movilización.| |
|- Material de cura.| |
|- Desfibrilador externo semiautomático.| |

|Equipamiento de la pista de atletismo|Módulo de enseñanza deportiva|
|---|---|
|- Zonas de saltos y lanzamientos.|MED-ATAT105 Metodología de la iniciación en atletismo.|
|- Combas, balones blandos, picas, balón medicinal, bancos suecos, vallas de diferentes alturas, colchonetas, aros.|MED-ATAT103 Organización de actividades de iniciación en atletismo.|
|- Material de cada especialidad.| |



---",Planes de Estudio y Normativas Educativas,0.75,Normativas Temporales y Urgentes,0.65,Reglamentos y Normativas Generales,0.6
135,-7440614883723979216,1168,367,"|Espacio formativo|Superficie m^2 30 alumnos o alumnas|Superficie m^2 20 alumnos o alumnas|
|---|---|---|
|Aula polivalente o salón de actos|60 m^2|40 m^2|
|Gimnasio|120 m^2|90 m^2|
|Pista polideportiva 44 x 22 m| | |
|Pista de atletismo de al menos 300 mts. de cuerda.| | |

Módulo de enseñanza deportiva:

- Todos los módulos de enseñanza deportiva de los bloques común y específico del ciclo final.
- MED-C201 Bases del aprendizaje deportivo.
- MED-C202 Bases del entrenamiento deportivo.
- MED-C203 Deporte adaptado y discapacidad.
- MED-ATAT205 Entrenamiento condicional en atletismo.
- MED-ATAT207 Atletismo adaptado.
- MED-ATAT209 Tecnificación y perfeccionamiento técnico en carreras y marcha.
- MED-ATAT210 Tecnificación y perfeccionamiento técnico en saltos.
- MED-ATAT211 Tecnificación y perfeccionamiento técnico en lanzamientos y pruebas combinadas.

---





|Equipamiento del aula polivalente|Módulo de enseñanza deportiva|
|---|---|
|- Equipos audiovisuales. Cañón de proyección.|Todos los módulos de enseñanza deportiva de los bloques común y específico del ciclo final.|
|- PCs instalados en red con conexión a Internet.| |
|- Software específico.| |",Planes de Estudio y Normativas Educativas,0.75,Documentos y Estrategias Nacionales,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
